id,slug,title,parent_id,classified_type,has_h5p,has_audio,toggle_count,divi_modules_used,notes
6115,hemorroidas-resumos,Hemorroidas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2935,hepatites-virais-formula,Hepatites Virais Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
956,hepatites-virais-resumos,Hepatites Virais Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3328,hernias-formula,Hérnias Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
383,hernias-resumos,Hérnias Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2826,hipertensao-arterial-formula,Hipertensão Arterial Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
4783,hipertensao-arterial-resumos,Hipertensão Arterial Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3166,hipertensao-intracraniana-formula,Hipertensão Intracraniana Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1143,hipertensao-intracraniana-resumos,Hipertensão Intracraniana Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
2908,hipotireoidismo-formula,Hipotireoidismo Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
929,hipotireoidismo-resumos,Hipotireoidismo Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
6259,hiv-e-gestacao-resumos,HIV na Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3072,hiv-formula,HIV Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1027,hiv-resumos,HIV Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
3413,hpv-e-cancer-de-colo-uterino-formula,HPV e Câncer de Colo Uterino Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2512,hpv-e-cancer-de-colo-uterino-resumos,HPV e Câncer de Colo Uterino Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3555,ictericia-neonatal-formula,Icterícia Neonatal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2734,ictericia-neonatal-resumos,Icterícia Neonatal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3559,imunizacoes-formula,Imunizações Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2737,imunizacoes-resumos,Imunizações Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3447,indicadores-de-saude-formula,Indicadores de Saúde Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2548,indicadores-de-saude-resumos,Indicadores de Saúde Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3075,infeccao-do-trato-urinario-formula,Infecção do Trato Urinário Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1031,infeccao-do-trato-urinario-resumos,Infecção do Trato Urinário Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
3487,infeccao-urinaria-na-gestacao-formula,Infecção Urinária na Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2592,infeccao-urinaria-na-gestacao-resumos,Infecção Urinária na Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3170,infeccoes-neurologicas-formula,Infecções Neurológicas Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1147,infeccoes-neurologicas-resumos,Infecções Neurológicas Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
4651,infectologia-memorecards,Infectologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4594,infectologia-revalida-up,Infectologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3116,injuria-renal-aguda-formula,Injúria Renal Aguda Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
1077,injuria-renal-aguda-resumos,Injúria Renal Aguda Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
4766,insuficiencia-cardiaca-resumos,Insuficiência Cardíaca Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
2883,intoxicacoes-exogenas-formula,Intoxicações Exógenas Formula,2873,plain-content,0,0,0,"column,heading,row,section,text",
910,intoxicacoes-exogenas-resumos,Intoxicações Exógenas Resumos,295,plain-content,0,0,0,"column,heading,row,section,text",
3562,invaginacao-intestinal-em-lactente-formula,Invaginação Intestinal em Lactente Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2745,invaginacao-intestinal-em-lactente-resumos,Invaginação Intestinal em Lactente Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3490,isoimunizacao-rh-formula,Isoimunização RH Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2595,isoimunizacao-rh-resumos,Isoimunização RH Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
6365,ivas-resfriado-sinusite-e-otite-resumos,"IVAS - resfriado, sinusite e otite Resumos",1560,plain-content,0,0,0,"column,heading,row,section,text",
3568,laringite-viral-crupe-formula,Laringite Viral (crupe) Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2748,laringite-viral-crupe-resumos,Laringite Viral (crupe) Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3078,leishmaniose-formula,Leishmaniose Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1034,leishmaniose-resumos,Leishmaniose Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4047,leishmaniose-simulados,Leishmaniose Simulados,3862,plain-content,0,0,0,"column,heading,row,section",
3081,leptospirose-formula,Leptospirose Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1819,leptospirose-resumos,Leptospirose Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
2972,leucemias-formula,Leucemias Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
995,leucemias-resumos,Leucemias Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
4015,leucemias-simulados,Leucemias Simulados,3855,plain-content,0,0,0,"column,heading,row,section,text",
2975,linfomas-formula,Linfomas Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
1000,linfomas-resumos,Linfomas Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
8039,loja,Loja,0,plain-content,0,0,0,"button,column,divider,heading,image,row,section,text",
3272,lupus-formula,Lupus Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1251,lupus-resumos,Lupus Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
3230,luto-formula,Luto Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
1216,luto-resumos,Luto Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
4164,luto-simulados,Luto Simulados,3876,plain-content,0,0,0,"column,heading,row,section,text",
3084,malaria-formula,Malária Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1823,malaria-resumos,Malária Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4053,malaria-simulados,Malária Simulados,3862,plain-content,0,0,0,"column,heading,row,section,text",
3572,malformacoes-congenitas-formula,Malformações Congênitas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2752,malformacoes-congenitas-resumos,Malformações Congênitas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3589,manejo-inicial-do-desconforto-respiratorio-no-recem-nascido,Manejo Inicial do Desconforto Respiratório no Recém-Nascido,2792,plain-content,0,0,0,"column,heading,row,section,text",
3575,maus-tratos-e-prevencoes-de-acidentes-na-infancia-formula,Maus Tratos e Prevenções de Acidentes na Infância Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2756,maus-tratos-e-prevencoes-de-acidentes-na-infancia-resumos,Maus Tratos e Prevenções de Acidentes na Infância Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3493,mecanismo-de-parto-formula,Mecanismo de Parto Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2599,mecanismo-de-parto-resumos,Mecanismo de Parto Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3018,medhelp-60d,MedHelp 60D,174,plain-content,0,0,0,"column,heading,row,section,text",
3450,medicina-do-trabalho-formula,Medicina do Trabalho Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2551,medicina-do-trabalho-resumos,Medicina do Trabalho Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
10689,meningites-resumos,Meningites Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
2861,micoses-formula,Micoses Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
885,micoses-resumos,Micoses Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
2979,mieloma-multiplo-formula,Mieloma Múltiplo Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
1003,mieloma-multiplo-resumo,Mieloma Múltiplo Resumo,316,plain-content,0,0,0,"column,heading,row,section,text",
3087,mononucleose-formula,Mononucleose Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1048,mononucleose-resumos,Mononucleose Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4654,nefrologia-memorecards,Nefrologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4597,nefrologia-revalida-up,Nefrologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
5274,neoplasias-do-sistema-nervoso,Neoplasias do Sistema Nervoso,2234,plain-content,0,0,0,"column,heading,row,section,text",
5279,neoplasias-do-sistema-nervoso,Neoplasias do Sistema Nervoso Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
2864,neoplasias-em-dermatologia-formula,Neoplasias em Dermatologia Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
888,neoplasias-em-dermatologia-resumos,Neoplasias em Dermatologia Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
4657,neurologia-memorecards,Neurologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4602,neurologia-revalida-up,Neurologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3206,nodulo-e-cancer-de-pulmao-formula,Nódulo e Câncer de Pulmão Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1190,nodulo-e-cancer-de-pulmao-resumos,Nódulo e Câncer de Pulmão Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
2911,nodulo-e-cancer-de-tireoide-formula,Nódulo e Câncer de Tireoide Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
933,nodulo-e-cancer-de-tireoide-resumos,Nódulo e Câncer de Tireoide Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
3819,obstetricia-flashcards,Obstetrícia Flashcards,3767,plain-content,0,0,0,"column,heading,row,section,text",
4677,obstetricia-memorecards,Obstetrícia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4622,obstetricia-revalida-up,Obstetrícia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
2131,osteoartrite,Osteoartrite,2105,plain-content,0,0,0,"column,heading,row,section,text",
3275,osteoartrite-formula,Osteoartrite Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1255,osteoartrite-resumos,Osteoartrite Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
4200,osteoartrite-simulados,Osteoartrite Simulados,3879,plain-content,0,0,0,"column,heading,row,section,text",
2914,osteoporose-formula,Osteoporose Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
937,osteoporose-resumos,Osteoporose Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
3331,pancreatite-formula,Pancreatite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
386,pancreatite-resumos,Pancreatite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2867,parasitoses-cutaneas-formula,Parasitoses Cutâneas Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
892,parasitoses-cutaneas-resumos,Parasitoses Cutâneas Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
3090,parasitoses-intestinais-formula,Parasitoses Intestinais Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1052,parasitoses-intestinais-resumos,Parasitoses Intestinais Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
3173,patologias-da-coluna-vertebral-formula,Patologias da Coluna Vertebral Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1151,patologias-da-coluna-vertebral-resumos,Patologias da Coluna Vertebral Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
3416,patologias-da-vulva-formula,Patologias da Vulva Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2515,patologias-da-vulva-resumos,Patologias da Vulva Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4680,pediatria-memorecards,Pediatria Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4625,pediatria-revalida-up,Pediatria Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3334,perioperatorio-formula,Perioperatório Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
390,perioperatorio-resumos,Perioperatório Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3419,planejamento-familiar-formula,Planejamento Familiar Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2522,planejamento-familiar-resumos,Planejamento Familiar Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4660,pneumologia-memorecards,Pneumologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4605,pneumologia-revalida-up,Pneumologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3209,pneumonia-formula,Pneumonia Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1193,pneumonia-resumos,Pneumonia Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3496,prematuridade-formula,Prematuridade Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2602,prematuridade-resumos,Prematuridade Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3,privacy-policy,Privacy Policy,0,plain-content,0,0,0,,status:draft
3453,processo-saude-doenca-formula,Processo Saúde – Doença Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2554,processo-saude-doenca-resumos,Processo Saúde – Doença Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4663,psiquiatria-memorecards,Psiquiatria Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4608,psiquiatria-revalida-up,Psiquiatria Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3579,puericultura-formula,Puericultura Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2759,puericultura-resumos,Puericultura Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3500,puerperio-formula,Puerpério Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2605,puerperio-resumos,Puerpério Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3339,queimados-formula,Queimados Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
393,queimados-resumos,Queimados Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3093,raiva-formula,Raiva Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1055,raiva-resumos,Raiva Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4062,raiva-simulados,Raiva Simulados,3862,plain-content,0,0,0,"column,heading,row,section,text",
3582,reanimacao-neonatal-formula,Reanimação Neonatal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2763,reanimacao-neonatal-resumos,Reanimação Neonatal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
23,refund_returns,Refund and Returns Policy,0,plain-content,0,0,0,,status:draft
3503,relacoes-uterofetais-formula,Relações Uterofetais Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2608,relacoes-uterofetais-resumos,Relações Uterofetais Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4666,reumatologia-memorecards,Reumatologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4611,reumatologia-revalida-up,Reumatologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3506,rotura-prematura-de-membranas-formula,Rotura Prematura de Membranas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2611,rotura-prematura-de-membranas-resumos,Rotura Prematura de Membranas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2,sample-page,Sample Page,0,plain-content,0,0,0,,
3422,sangramento-uterino-anormal-formula,Sangramento Uterino Anormal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2526,sangramento-uterino-anormal-resumos,Sangramento Uterino Anormal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4683,saude-coletiva-memorecards,Saúde Coletiva Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4628,saude-coletiva-revalida-up,Saúde Coletiva Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
29,schedule,Schedule,0,plain-content,0,0,0,"column,heading,image,row,section,text",
3586,sepse-neonatal-formula,Sepse Neonatal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2766,sepse-neonatal-resumos,Sepse Neonatal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
19,shop,Loja,0,plain-content,0,0,0,,
3509,sifilis-na-gestacao-formula,Sífilis na Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2614,sifilis-na-gestacao-resumos,Sífilis na Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2833,sindrome-coronariana-aguda-formula,Síndrome Coronariana Aguda Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1638,sindrome-coronariana-aguda-resumos,Síndrome Coronariana Aguda Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
4796,sindrome-coronariana-cronica-resumos,Síndrome Coronariana Crônica Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3176,sindrome-de-guillain-barre-formula,Síndrome de Guillain-Barré Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1156,sindrome-de-guillain-barre-resumos,Síndrome de Guillain-Barré Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
2769,sindrome-do-desconforto-respiratorio-resumos,Síndrome do Desconforto Respiratório Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4543,sindrome-do-desconforto-respiratorio-simulados,Síndrome do Desconforto Respiratório Simulados,3836,plain-content,0,0,0,"column,heading,row,section",
2938,sindrome-do-intestino-irritavel-formula,Síndrome do Intestino Irritável Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
961,sindrome-do-intestino-irritavel-resumos,Síndrome do Intestino Irritável Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3427,sindrome-dos-ovarios-policisticos-formula,Síndrome dos Ovários Policísticos Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2529,sindrome-dos-ovarios-policisticos-resumos,Síndrome dos Ovários Policísticos Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
1082,sindrome-nefritica-resumos,Síndrome Nefrítica Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
3122,sindrome-nefrotica-formula,Síndrome Nefrítica Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
3136,sindrome-nefrotica-formula-2,Síndrome Nefrótica Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
1087,sindrome-nefrotica-resumos,Síndrome Nefrótica Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
3512,sindromes-hemorragicas-da-gestacao-formula,Síndromes Hemorrágicas da Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2618,sindromes-hemorragicas-da-gestacao-resumos,Síndromes Hemorrágicas da Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3515,sindromes-hipertensivas-na-gestacao-formula,Síndromes Hipertensivas na Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2621,sindromes-hipertensivas-na-gestacao-resumos,Síndromes Hipertensivas na Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3456,sus-historico-principios-e-diretrizes-formula,"SUS: Histórico, Princípios e Diretrizes Formula",2792,plain-content,0,0,0,"column,heading,row,section,text",
2557,sus-historico-principios-e-diretrizes-resumos,"SUS: Histórico, Princípios e Diretrizes Resumos",1560,plain-content,0,0,0,"column,heading,row,section,text",
31,talk,Talk,0,plain-content,0,0,0,"button,column,heading,image,row,section,text",
2836,tamponamento-cardiaco-formula,Tamponamento Cardíaco Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1641,tamponamento-cardiaco-resumos,Tamponamento Cardíaco Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
2839,taquiarritmias-formula,Taquiarritmias Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1647,taquiarritmias-resumos,Taquiarritmias Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3592,taquipneia-transitoria-do-recem-nascido-formula,Taquipneia Transitória do Recém-Nascido Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2773,taquipneia-transitoria-do-recem-nascido-resumos,Taquipneia Transitória do Recém-Nascido Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3343,tec-formula,TCE Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
396,tec-resumos,TEC Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
9810,tecnica-cirurgica-formula,Técnica Cirúrgica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
24,termos-e-condicoes,Termos e Condições,0,plain-content,0,0,0,"column,row,section,text",
3459,testes-diagnosticos-formula,Testes Diagnósticos Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2560,testes-diagnosticos-resumos,Testes Diagnósticos Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3096,tetano-formula,Tétano Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
5302,tetano-resumos,Tétano Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
2917,tireotoxicose-formula,Tireotoxicose Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
940,tireotoxicose-resumos,Tireotoxicose Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
1457,torchs,TORCHS,261,plain-content,0,0,0,"column,heading,row,section,text",
3595,torchs-formula,TORCHS Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2777,torchs-resumos,TORCHS Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3518,toxoplasmose-na-gestacao-formula,Toxoplasmose na Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2624,toxoplasmose-na-gestacao-resumos,Toxoplasmose na Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
1219,transtorno-alimentares-resumos,Transtornos Alimentares Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
3240,transtorno-de-ansiedade-formula,Transtorno de Ansiedade Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
1223,transtorno-de-ansiedade-resumos,Transtorno de Ansiedade Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
3243,transtorno-de-humor-formula,Transtorno de Humor Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
1227,transtorno-de-humor-resumos,Transtorno de Humor Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
6014,transtorno-de-personalidade-resumos,Transtorno de Personalidade Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
3237,transtornos-alimentares-formula,Transtornos Alimentares Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
6020,transtornos-psicoticos-resumos,Transtornos Psicóticos Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
2066,trauma-atendimento-inicial-e-vias-aereas-resumos,Trauma Atendimento Inicial e Vias Aéreas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
1278,trauma-atendimento-inicial-e-vias-areas,Trauma - Atendimento Inicial e Vias Áreas,261,plain-content,0,0,0,"column,heading,row,section,text",
3349,trauma-atendimento-inicial-e-vias-areas-formula,Trauma - Atendimento Inicial e Vias Áreas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
3355,trauma-de-torax-formula,Trauma de Tórax Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1287,trauma-de-torax-resumos,Trauma de Tórax Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3352,trauma-osteomielite-formula,Trauma - Osteomielite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2445,trauma-osteomielite-resumos,Trauma - Osteomielite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3346,trauma-raquimedular-formula,Trauma Raquimedular Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
399,trauma-raquimedular-resumos,Trauma Raquimedular Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3598,triagem-neonatal-formula,Triagem Neonatal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2780,triagem-neonatal-resumos,Triagem Neonatal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
5338,tromboembolismo-pulmonar-resumos,Tromboembolismo Pulmonar Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3213,tuberculose-formula,Tuberculose Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1196,tuberculose-resumos,Tuberculose Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3358,tumor-de-pancreas-formula,Tumor de Pâncreas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
409,tumor-de-pancreas-resumos,Tumor de Pâncreas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3602,tumor-neuroendocrino-infantil-formula,Tumor Neuroendócrino Infantil Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2783,tumor-neuroendocrino-infantil-resumos,Tumor Neuroendócrino Infantil Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3125,tumores-renais-formula,Tumores Renais Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
1091,tumores-renais-resumos,Tumores Renais Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
4090,tumores-renais-simulados,Tumores Renais Simulados,3865,plain-content,0,0,0,"column,heading,row,section,text",
2941,ulcera-peptica-e-h-pylori-formula,Úlcera Péptica e H. pylori Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
964,ulcera-peptica-e-h-pylori-resumos,Úlcera Péptica e H. pylori Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3099,ulceras-genitais-ist-formula,Úlceras genitais - IST Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1064,ulceras-genitais-ist-resumos,Úlceras genitais - IST Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
2842,valvopatias-formula,Valvopatias Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
3911,valvopatias-resumos,Valvopatias Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3278,vasculite-de-pequenos-vasos-formula,Vasculite de Pequenos Vasos Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1258,vasculite-de-pequenos-vasos-resumos,Vasculite de Pequenos Vasos Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
2886,ventilacao-mecanica-formula,Ventilação Mecânica Formula,2873,plain-content,0,0,0,"column,heading,row,section,text",
914,ventilacao-mecanica-resumos,Ventilação Mecânica Resumos,295,plain-content,0,0,0,"column,heading,row,section,text",
3462,vigilancia-epidemiologica-formula,Vigilância Epidemiológica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2564,vigilancia-epidemiologica-resumos,Vigilância Epidemiológica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3521,vitalidade-fetal-formula,Vitalidade Fetal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2627,vitalidade-fetal-resumos,Vitalidade Fetal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
25,home,Home,0,unclassified,0,0,0,"blurb,button,column,column_inner,heading,row,row_inner,section,text,video",homepage-landing-page-not-content
20,cart,Carrinho,0,skip,0,0,0,"column,post_title,row,section,wc_cart_notice,wc_cart_products,wc_cart_totals",WooCommerce
